WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
0.44671630859375	1.62322998046875E-05	221.604970440501	3
0.44427490234375	1.47674560546875E-05	221.653798440378	3
0.44207763671875	1.2652587890625E-05	221.702626440255	3
0.439483642578125	1.1053466796875E-05	221.751454440131	3
0.43707275390625	8.856201171875E-06	221.800282440008	3
0.434600830078125	6.9976806640625E-06	221.849110439885	3
0.43218994140625	4.827880859375E-06	221.897938439762	3
0.430145263671875	2.44140625E-06	221.946766439638	3
0.42718505859375	1.513671875E-07	221.995594439515	3
0.424224853515625	-2.79541015625E-06	222.044422439392	3
0.4224853515625	-5.1025390625E-06	222.093250439268	3
0.41998291015625	-8.3221435546875E-06	222.142078439145	3
0.41827392578125	-1.0418701171875E-05	222.190906439022	3
0.415863037109375	-1.33758544921875E-05	222.239734438899	3
0.41326904296875	-1.61529541015625E-05	222.288562438775	3
0.410919189453125	-1.90399169921875E-05	222.337390438652	3
0.408447265625	-2.2271728515625E-05	222.386218438529	3
0.405853271484375	-2.4951171875E-05	222.435046438405	3
0.403717041015625	-2.8973388671875E-05	222.483874438282	3
0.401092529296875	-3.1939697265625E-05	222.532702438159	3
0.398193359375	-3.50738525390625E-05	222.581530438036	3
0.395965576171875	-3.768310546875E-05	222.630358437912	3
0.3934326171875	-4.10675048828125E-05	222.679186437789	3
0.390716552734375	-4.4390869140625E-05	222.728014437666	3
0.388458251953125	-4.7698974609375E-05	222.776842437543	3
0.38568115234375	-5.1483154296875E-05	222.825670437419	3
0.38397216796875	-5.4229736328125E-05	222.874498437296	3
0.381134033203125	-5.7830810546875E-05	222.923326437173	3
0.378692626953125	-6.0394287109375E-05	222.972154437049	3
0.376068115234375	-6.33544921875E-05	223.020982436926	3
0.374114990234375	-6.597900390625E-05	223.069810436803	3
0.37152099609375	-6.866455078125E-05	223.11863843668	3
0.36907958984375	-7.1502685546875E-05	223.167466436556	3
0.366363525390625	-7.427978515625E-05	223.216294436433	3
0.36444091796875	-7.684326171875E-05	223.26512243631	3
0.362030029296875	-7.8521728515625E-05	223.313950436186	3
0.35894775390625	-8.0718994140625E-05	223.362778436063	3
0.356781005859375	-8.2611083984375E-05	223.41160643594	3
0.354248046875	-8.447265625E-05	223.460434435817	3
0.35223388671875	-8.587646484375E-05	223.509262435693	3
0.349609375	-8.7432861328125E-05	223.55809043557	3
0.34686279296875	-8.8653564453125E-05	223.606918435447	3
0.34454345703125	-8.9263916015625E-05	223.655746435324	3
0.342742919921875	-9.0301513671875E-05	223.7045744352	3
0.339935302734375	-9.0423583984375E-05	223.753402435077	3
0.337066650390625	-9.1033935546875E-05	223.802230434954	3
0.334808349609375	-9.0728759765625E-05	223.85105843483	3
0.3328857421875	-9.08203125E-05	223.899886434707	3
0.329986572265625	-9.0362548828125E-05	223.948714434584	3
0.32757568359375	-8.984375E-05	223.997542434461	3
0.3251953125	-8.935546875E-05	224.046370434337	3
0.32305908203125	-8.82568359375E-05	224.095198434214	3
0.320465087890625	-8.7677001953125E-05	224.144026434091	3
0.3177490234375	-8.6273193359375E-05	224.192854433967	3
0.315185546875	-8.538818359375E-05	224.241682433844	3
